Logger,Date,Time,D,Day,PAR,Temperature
A,15/11/2021, 02:00:00,39,38.75,0,11.7
A,15/11/2021, 02:10:00,39,38.75694444,0,11.7
A,15/11/2021, 02:20:00,39,38.76388889,0,11.7
A,15/11/2021, 02:30:00,39,38.77083333,0,11.7
A,15/11/2021, 02:40:00,39,38.77777778,0,11.7
A,15/11/2021, 02:50:00,39,38.78472222,0,11.7
A,15/11/2021, 03:00:00,39,38.79166667,0,11.6
A,15/11/2021, 03:10:00,39,38.79861111,0,11.6
A,15/11/2021, 03:20:00,39,38.80555556,0,11.6
A,15/11/2021, 03:30:00,39,38.8125,0,11.6
A,15/11/2021, 03:40:00,39,38.81944444,0,11.6
A,15/11/2021, 03:50:00,39,38.82638889,0,11.6
A,15/11/2021, 04:00:00,39,38.83333333,0,11.6
A,15/11/2021, 04:10:00,39,38.84027778,0,11.6
A,15/11/2021, 04:20:00,39,38.84722222,0,11.6
A,15/11/2021, 04:30:00,39,38.85416667,0,11.6
A,15/11/2021, 04:40:00,39,38.86111111,0,11.6
A,15/11/2021, 04:50:00,39,38.86805556,0,11.6
A,15/11/2021, 05:00:00,39,38.875,0,11.6
A,15/11/2021, 05:10:00,39,38.88194444,0,11.6
A,15/11/2021, 05:20:00,39,38.88888889,0,11.6
A,15/11/2021, 05:30:00,39,38.89583333,0,11.6
A,15/11/2021, 05:40:00,39,38.90277778,0,11.6
A,15/11/2021, 05:50:00,39,38.90972222,0,11.6
A,15/11/2021, 06:00:00,39,38.91666667,0,11.6
A,15/11/2021, 06:10:00,39,38.92361111,0,11.6
A,15/11/2021, 06:20:00,39,38.93055556,0,11.6
A,15/11/2021, 06:30:00,39,38.9375,0,11.6
A,15/11/2021, 06:40:00,39,38.94444444,0,11.6
A,15/11/2021, 06:50:00,39,38.95138889,0,11.6
A,15/11/2021, 07:00:00,39,38.95833333,0,11.6
A,15/11/2021, 07:10:00,39,38.96527778,0,11.6
A,15/11/2021, 07:20:00,39,38.97222222,0,11.7
A,15/11/2021, 07:30:00,39,38.97916667,0,11.7
A,15/11/2021, 07:40:00,39,38.98611111,0,11.7
A,15/11/2021, 07:50:00,39,38.99305556,2,11.7
A,15/11/2021, 08:00:00,39,39,6,11.7
A,15/11/2021, 08:10:00,40,39.00694444,9,11.7
A,15/11/2021, 08:20:00,40,39.01388889,14,11.7
A,15/11/2021, 08:30:00,40,39.02083333,25,11.8
A,15/11/2021, 08:40:00,40,39.02777778,38,11.8
A,15/11/2021, 08:50:00,40,39.03472222,47,11.8
A,15/11/2021, 09:00:00,40,39.04166667,56,11.8
A,15/11/2021, 09:10:00,40,39.04861111,54,11.8
A,15/11/2021, 09:20:00,40,39.05555556,38,11.8
A,15/11/2021, 09:30:00,40,39.0625,59,11.8
A,15/11/2021, 09:40:00,40,39.06944444,21,11.8
A,15/11/2021, 09:50:00,40,39.07638889,29,11.8
A,15/11/2021, 10:00:00,40,39.08333333,56,11.8
A,15/11/2021, 10:10:00,40,39.09027778,88,11.8
A,15/11/2021, 10:20:00,40,39.09722222,214,11.9
A,15/11/2021, 10:30:00,40,39.10416667,317,11.8
A,15/11/2021, 10:40:00,40,39.11111111,164,11.7
A,15/11/2021, 10:50:00,40,39.11805556,20,11.6
A,15/11/2021, 11:00:00,40,39.125,125,11.7
A,15/11/2021, 11:10:00,40,39.13194444,117,11.7
A,15/11/2021, 11:20:00,40,39.13888889,107,11.8
A,15/11/2021, 11:30:00,40,39.14583333,133,11.8
A,15/11/2021, 11:40:00,40,39.15277778,135,11.8
A,15/11/2021, 11:50:00,40,39.15972222,148,11.8
A,15/11/2021, 12:00:00,40,39.16666667,188,11.7
A,15/11/2021, 12:10:00,40,39.17361111,243,11.7
A,15/11/2021, 12:20:00,40,39.18055556,224,11.7
A,15/11/2021, 12:30:00,40,39.1875,255,11.7
A,15/11/2021, 12:40:00,40,39.19444444,225,11.7
A,15/11/2021, 12:50:00,40,39.20138889,157,11.7
A,15/11/2021, 13:00:00,40,39.20833333,222,11.7
A,15/11/2021, 13:10:00,40,39.21527778,251,11.7
A,15/11/2021, 13:20:00,40,39.22222222,224,11.7
A,15/11/2021, 13:30:00,40,39.22916667,240,11.7
A,15/11/2021, 13:40:00,40,39.23611111,129,11.7
A,15/11/2021, 13:50:00,40,39.24305556,168,11.7
A,15/11/2021, 14:00:00,40,39.25,156,11.7
A,15/11/2021, 14:10:00,40,39.25694444,168,11.7
A,15/11/2021, 14:20:00,40,39.26388889,139,11.7
A,15/11/2021, 14:30:00,40,39.27083333,166,11.7
A,15/11/2021, 14:40:00,40,39.27777778,148,11.7
A,15/11/2021, 14:50:00,40,39.28472222,77,11.7
A,15/11/2021, 15:00:00,40,39.29166667,23,11.7
A,15/11/2021, 15:10:00,40,39.29861111,23,11.6
A,15/11/2021, 15:20:00,40,39.30555556,35,11.6
A,15/11/2021, 15:30:00,40,39.3125,58,11.6
A,15/11/2021, 15:40:00,40,39.31944444,142,11.6
A,15/11/2021, 15:50:00,40,39.32638889,72,11.6
A,15/11/2021, 16:00:00,40,39.33333333,13,11.6
A,15/11/2021, 16:10:00,40,39.34027778,2,11.5
A,15/11/2021, 16:20:00,40,39.34722222,2,11.5
A,15/11/2021, 16:30:00,40,39.35416667,0,11.6
A,15/11/2021, 16:40:00,40,39.36111111,2,11.5
A,15/11/2021, 16:50:00,40,39.36805556,2,11.6
A,15/11/2021, 17:00:00,40,39.375,0,11.5
A,15/11/2021, 17:10:00,40,39.38194444,0,11.5
A,15/11/2021, 17:20:00,40,39.38888889,0,11.5
A,15/11/2021, 17:30:00,40,39.39583333,0,11.5
A,15/11/2021, 17:40:00,40,39.40277778,0,11.5
A,15/11/2021, 17:50:00,40,39.40972222,0,11.5
A,15/11/2021, 18:00:00,40,39.41666667,0,11.5
A,15/11/2021, 18:10:00,40,39.42361111,0,11.5
A,15/11/2021, 18:20:00,40,39.43055556,0,11.5
A,15/11/2021, 18:30:00,40,39.4375,0,11.5
A,15/11/2021, 18:40:00,40,39.44444444,0,11.5
A,15/11/2021, 18:50:00,40,39.45138889,0,11.6
A,15/11/2021, 19:00:00,40,39.45833333,0,11.6
A,15/11/2021, 19:10:00,40,39.46527778,0,11.6
A,15/11/2021, 19:20:00,40,39.47222222,0,11.7
A,15/11/2021, 19:30:00,40,39.47916667,0,11.7
A,15/11/2021, 19:40:00,40,39.48611111,0,11.7
A,15/11/2021, 19:50:00,40,39.49305556,0,11.7
A,15/11/2021, 20:00:00,40,39.5,0,11.7
A,15/11/2021, 20:10:00,40,39.50694444,0,11.7
A,15/11/2021, 20:20:00,40,39.51388889,0,11.7
A,15/11/2021, 20:30:00,40,39.52083333,0,11.8
A,15/11/2021, 20:40:00,40,39.52777778,0,11.8
A,15/11/2021, 20:50:00,40,39.53472222,0,11.8
A,15/11/2021, 21:00:00,40,39.54166667,0,11.8
A,15/11/2021, 21:10:00,40,39.54861111,0,11.8
A,15/11/2021, 21:20:00,40,39.55555556,0,11.8
A,15/11/2021, 21:30:00,40,39.5625,0,11.8
A,15/11/2021, 21:40:00,40,39.56944444,0,11.8
A,15/11/2021, 21:50:00,40,39.57638889,0,11.8
A,15/11/2021, 22:00:00,40,39.58333333,0,11.8
A,15/11/2021, 22:10:00,40,39.59027778,0,11.8
A,15/11/2021, 22:20:00,40,39.59722222,0,11.8
A,15/11/2021, 22:30:00,40,39.60416667,0,11.8
A,15/11/2021, 22:40:00,40,39.61111111,0,11.6
A,15/11/2021, 22:50:00,40,39.61805556,0,11.5
A,15/11/2021, 23:00:00,40,39.625,0,11.7
A,15/11/2021, 23:10:00,40,39.63194444,0,11.8
A,15/11/2021, 23:20:00,40,39.63888889,0,11.8
A,15/11/2021, 23:30:00,40,39.64583333,0,11.8
A,15/11/2021, 23:40:00,40,39.65277778,0,11.8
A,15/11/2021, 23:50:00,40,39.65972222,0,11.7
A,15/11/2021, 24:00:00,40,39.66666667,0,11.7
A,16/11/2021, 00:10:00,40,39.67361111,0,11.7
A,16/11/2021, 00:20:00,40,39.68055556,0,11.7
A,16/11/2021, 00:30:00,40,39.6875,0,11.7
A,16/11/2021, 00:40:00,40,39.69444444,0,11.7
A,16/11/2021, 00:50:00,40,39.70138889,0,11.7
A,16/11/2021, 01:00:00,40,39.70833333,0,11.7
A,16/11/2021, 01:10:00,40,39.71527778,0,11.6
A,16/11/2021, 01:20:00,40,39.72222222,0,11.6
A,16/11/2021, 01:30:00,40,39.72916667,0,11.6
A,16/11/2021, 01:40:00,40,39.73611111,0,11.6
A,16/11/2021, 01:50:00,40,39.74305556,0,11.6
A,16/11/2021, 02:00:00,40,39.75,0,11.6
A,16/11/2021, 02:10:00,40,39.75694444,0,11.6
A,16/11/2021, 02:20:00,40,39.76388889,0,11.6
A,16/11/2021, 02:30:00,40,39.77083333,0,11.6
A,16/11/2021, 02:40:00,40,39.77777778,0,11.6
A,16/11/2021, 02:50:00,40,39.78472222,0,11.6
A,16/11/2021, 03:00:00,40,39.79166667,0,11.6
A,16/11/2021, 03:10:00,40,39.79861111,0,11.6
A,16/11/2021, 03:20:00,40,39.80555556,0,11.6
A,16/11/2021, 03:30:00,40,39.8125,0,11.6
A,16/11/2021, 03:40:00,40,39.81944444,0,11.6
A,16/11/2021, 03:50:00,40,39.82638889,0,11.5
A,16/11/2021, 04:00:00,40,39.83333333,0,11.5
A,16/11/2021, 04:10:00,40,39.84027778,0,11.4
A,16/11/2021, 04:20:00,40,39.84722222,0,11.4
A,16/11/2021, 04:30:00,40,39.85416667,0,11.3
A,16/11/2021, 04:40:00,40,39.86111111,0,11.3
A,16/11/2021, 04:50:00,40,39.86805556,0,11.2
A,16/11/2021, 05:00:00,40,39.875,0,11.3
A,16/11/2021, 05:10:00,40,39.88194444,0,11.4
A,16/11/2021, 05:20:00,40,39.88888889,0,11.5
A,16/11/2021, 05:30:00,40,39.89583333,0,11.5
A,16/11/2021, 05:40:00,40,39.90277778,0,11.5
A,16/11/2021, 05:50:00,40,39.90972222,0,11.5
A,16/11/2021, 06:00:00,40,39.91666667,0,11.4
A,16/11/2021, 06:10:00,40,39.92361111,0,11.4
A,16/11/2021, 06:20:00,40,39.93055556,0,11.4
A,16/11/2021, 06:30:00,40,39.9375,0,11.4
A,16/11/2021, 06:40:00,40,39.94444444,0,11.4
A,16/11/2021, 06:50:00,40,39.95138889,0,11.4
A,16/11/2021, 07:00:00,40,39.95833333,0,11.4
A,16/11/2021, 07:10:00,40,39.96527778,0,11.5
A,16/11/2021, 07:20:00,40,39.97222222,0,11.5
A,16/11/2021, 07:30:00,40,39.97916667,0,11.6
A,16/11/2021, 07:40:00,40,39.98611111,0,11.6
A,16/11/2021, 07:50:00,40,39.99305556,2,11.6
A,16/11/2021, 08:00:00,40,40,5,11.6
A,16/11/2021, 08:10:00,41,40.00694444,7,11.6
A,16/11/2021, 08:20:00,41,40.01388889,12,11.7
A,16/11/2021, 08:30:00,41,40.02083333,22,11.6
A,16/11/2021, 08:40:00,41,40.02777778,28,11.7
A,16/11/2021, 08:50:00,41,40.03472222,18,11.7
A,16/11/2021, 09:00:00,41,40.04166667,31,11.7
A,16/11/2021, 09:10:00,41,40.04861111,43,11.7
A,16/11/2021, 09:20:00,41,40.05555556,49,11.7
A,16/11/2021, 09:30:00,41,40.0625,53,11.7
A,16/11/2021, 09:40:00,41,40.06944444,37,11.7
A,16/11/2021, 09:50:00,41,40.07638889,29,11.7
A,16/11/2021, 10:00:00,41,40.08333333,35,11.7
A,16/11/2021, 10:10:00,41,40.09027778,24,11.7
A,16/11/2021, 10:20:00,41,40.09722222,40,11.7
A,16/11/2021, 10:30:00,41,40.10416667,39,11.7
A,16/11/2021, 10:40:00,41,40.11111111,36,11.7
A,16/11/2021, 10:50:00,41,40.11805556,46,11.7
A,16/11/2021, 11:00:00,41,40.125,66,11.7
A,16/11/2021, 11:10:00,41,40.13194444,76,11.7
A,16/11/2021, 11:20:00,41,40.13888889,15,11.6
A,16/11/2021, 11:30:00,41,40.14583333,27,11.6
A,16/11/2021, 11:40:00,41,40.15277778,21,11.6
A,16/11/2021, 11:50:00,41,40.15972222,25,11.6
A,16/11/2021, 12:00:00,41,40.16666667,18,11.6
A,16/11/2021, 12:10:00,41,40.17361111,30,11.6
A,16/11/2021, 12:20:00,41,40.18055556,38,11.6
A,16/11/2021, 12:30:00,41,40.1875,44,11.6
A,16/11/2021, 12:40:00,41,40.19444444,76,11.6
A,16/11/2021, 12:50:00,41,40.20138889,104,11.5
A,16/11/2021, 13:00:00,41,40.20833333,78,11.5
A,16/11/2021, 13:10:00,41,40.21527778,88,11.5
A,16/11/2021, 13:20:00,41,40.22222222,93,11.5
A,16/11/2021, 13:30:00,41,40.22916667,52,11.5
A,16/11/2021, 13:40:00,41,40.23611111,66,11.5
A,16/11/2021, 13:50:00,41,40.24305556,42,11.5
A,16/11/2021, 14:00:00,41,40.25,53,11.5
A,16/11/2021, 14:10:00,41,40.25694444,52,11.5
A,16/11/2021, 14:20:00,41,40.26388889,48,11.5
A,16/11/2021, 14:30:00,41,40.27083333,41,11.5
A,16/11/2021, 14:40:00,41,40.27777778,33,11.5
A,16/11/2021, 14:50:00,41,40.28472222,25,11.5
A,16/11/2021, 15:00:00,41,40.29166667,54,11.5
A,16/11/2021, 15:10:00,41,40.29861111,81,11.5
A,16/11/2021, 15:20:00,41,40.30555556,106,11.5
A,16/11/2021, 15:30:00,41,40.3125,64,11.5
A,16/11/2021, 15:40:00,41,40.31944444,47,11.5
A,16/11/2021, 15:50:00,41,40.32638889,15,11.5
A,16/11/2021, 16:00:00,41,40.33333333,4,11.5
A,16/11/2021, 16:10:00,41,40.34027778,2,11.5
A,16/11/2021, 16:20:00,41,40.34722222,0,11.5
A,16/11/2021, 16:30:00,41,40.35416667,0,11.5
A,16/11/2021, 16:40:00,41,40.36111111,0,11.5
A,16/11/2021, 16:50:00,41,40.36805556,0,11.4
A,16/11/2021, 17:00:00,41,40.375,0,11.4
A,16/11/2021, 17:10:00,41,40.38194444,0,11.4
A,16/11/2021, 17:20:00,41,40.38888889,0,11.5
A,16/11/2021, 17:30:00,41,40.39583333,0,11.4
A,16/11/2021, 17:40:00,41,40.40277778,0,11.4
A,16/11/2021, 17:50:00,41,40.40972222,0,11.4
A,16/11/2021, 18:00:00,41,40.41666667,0,11.4
A,16/11/2021, 18:10:00,41,40.42361111,0,11.4
A,16/11/2021, 18:20:00,41,40.43055556,0,11.4
A,16/11/2021, 18:30:00,41,40.4375,0,11.4
A,16/11/2021, 18:40:00,41,40.44444444,0,11.4
A,16/11/2021, 18:50:00,41,40.45138889,0,11.4
A,16/11/2021, 19:00:00,41,40.45833333,0,11.4
A,16/11/2021, 19:10:00,41,40.46527778,0,11.5
A,16/11/2021, 19:20:00,41,40.47222222,0,11.5
A,16/11/2021, 19:30:00,41,40.47916667,0,11.5
A,16/11/2021, 19:40:00,41,40.48611111,0,11.5
A,16/11/2021, 19:50:00,41,40.49305556,0,11.5
A,16/11/2021, 20:00:00,41,40.5,0,11.5
A,16/11/2021, 20:10:00,41,40.50694444,0,11.6
A,16/11/2021, 20:20:00,41,40.51388889,0,11.6
A,16/11/2021, 20:30:00,41,40.52083333,0,11.6
A,16/11/2021, 20:40:00,41,40.52777778,0,11.6
A,16/11/2021, 20:50:00,41,40.53472222,0,11.6
A,16/11/2021, 21:00:00,41,40.54166667,0,11.6
A,16/11/2021, 21:10:00,41,40.54861111,0,11.6
A,16/11/2021, 21:20:00,41,40.55555556,0,11.6
A,16/11/2021, 21:30:00,41,40.5625,0,11.6
A,16/11/2021, 21:40:00,41,40.56944444,0,11.6
A,16/11/2021, 21:50:00,41,40.57638889,0,11.6
A,16/11/2021, 22:00:00,41,40.58333333,0,11.6
A,16/11/2021, 22:10:00,41,40.59027778,0,11.6
A,16/11/2021, 22:20:00,41,40.59722222,0,11.6
A,16/11/2021, 22:30:00,41,40.60416667,0,11.6
A,16/11/2021, 22:40:00,41,40.61111111,0,11.6
A,16/11/2021, 22:50:00,41,40.61805556,0,11.6
A,16/11/2021, 23:00:00,41,40.625,0,11.6
A,16/11/2021, 23:10:00,41,40.63194444,0,11.6
A,16/11/2021, 23:20:00,41,40.63888889,0,11.4
A,16/11/2021, 23:30:00,41,40.64583333,0,11.4
A,16/11/2021, 23:40:00,41,40.65277778,0,11.6
A,16/11/2021, 23:50:00,41,40.65972222,0,11.6
A,16/11/2021, 24:00:00,41,40.66666667,0,11.6
A,17/11/2021, 00:10:00,41,40.67361111,0,11.6
A,17/11/2021, 00:20:00,41,40.68055556,0,11.6
A,17/11/2021, 00:30:00,41,40.6875,0,11.5
A,17/11/2021, 00:40:00,41,40.69444444,0,11.4
A,17/11/2021, 00:50:00,41,40.70138889,0,11.4
A,17/11/2021, 01:00:00,41,40.70833333,0,11.4
A,17/11/2021, 01:10:00,41,40.71527778,0,11.4
A,17/11/2021, 01:20:00,41,40.72222222,0,11.4
A,17/11/2021, 01:30:00,41,40.72916667,0,11.4
A,17/11/2021, 01:40:00,41,40.73611111,0,11.5
A,17/11/2021, 01:50:00,41,40.74305556,0,11.5
A,17/11/2021, 02:00:00,41,40.75,0,11.5
A,17/11/2021, 02:10:00,41,40.75694444,0,11.5
A,17/11/2021, 02:20:00,41,40.76388889,0,11.4
A,17/11/2021, 02:30:00,41,40.77083333,0,11.4
A,17/11/2021, 02:40:00,41,40.77777778,0,11.4
A,17/11/2021, 02:50:00,41,40.78472222,0,11.4
A,17/11/2021, 03:00:00,41,40.79166667,0,11.4
A,17/11/2021, 03:10:00,41,40.79861111,0,11.4
A,17/11/2021, 03:20:00,41,40.80555556,0,11.4
A,17/11/2021, 03:30:00,41,40.8125,0,11.4
A,17/11/2021, 03:40:00,41,40.81944444,0,11.4
A,17/11/2021, 03:50:00,41,40.82638889,0,11.3
A,17/11/2021, 04:00:00,41,40.83333333,0,11.3
A,17/11/2021, 04:10:00,41,40.84027778,0,11.3
A,17/11/2021, 04:20:00,41,40.84722222,0,11.3
A,17/11/2021, 04:30:00,41,40.85416667,0,11.3
A,17/11/2021, 04:40:00,41,40.86111111,0,11.3
A,17/11/2021, 04:50:00,41,40.86805556,0,11.2
A,17/11/2021, 05:00:00,41,40.875,0,11.2
A,17/11/2021, 05:10:00,41,40.88194444,0,11.1
A,17/11/2021, 05:20:00,41,40.88888889,0,11.1
A,17/11/2021, 05:30:00,41,40.89583333,0,11
A,17/11/2021, 05:40:00,41,40.90277778,0,11
A,17/11/2021, 05:50:00,41,40.90972222,0,11.2
A,17/11/2021, 06:00:00,41,40.91666667,0,11.3
A,17/11/2021, 06:10:00,41,40.92361111,0,11.3
A,17/11/2021, 06:20:00,41,40.93055556,0,11.3
A,17/11/2021, 06:30:00,41,40.9375,0,11.3
A,17/11/2021, 06:40:00,41,40.94444444,0,11.3
A,17/11/2021, 06:50:00,41,40.95138889,0,11.3
A,17/11/2021, 07:00:00,41,40.95833333,0,11.3
A,17/11/2021, 07:10:00,41,40.96527778,0,11.3
A,17/11/2021, 07:20:00,41,40.97222222,0,11.3
A,17/11/2021, 07:30:00,41,40.97916667,0,11.3
A,17/11/2021, 07:40:00,41,40.98611111,0,11.3
A,17/11/2021, 07:50:00,41,40.99305556,1,11.4
A,17/11/2021, 08:00:00,41,41,4,11.4
A,17/11/2021, 08:10:00,42,41.00694444,16,11.4
A,17/11/2021, 08:20:00,42,41.01388889,30,11.4
A,17/11/2021, 08:30:00,42,41.02083333,37,11.4
A,17/11/2021, 08:40:00,42,41.02777778,62,11.4
A,17/11/2021, 08:50:00,42,41.03472222,63,11.5
A,17/11/2021, 09:00:00,42,41.04166667,91,11.5
A,17/11/2021, 09:10:00,42,41.04861111,137,11.5
A,17/11/2021, 09:20:00,42,41.05555556,135,11.5
A,17/11/2021, 09:30:00,42,41.0625,153,11.5
A,17/11/2021, 09:40:00,42,41.06944444,163,11.5
A,17/11/2021, 09:50:00,42,41.07638889,198,11.5
A,17/11/2021, 10:00:00,42,41.08333333,186,11.5
A,17/11/2021, 10:10:00,42,41.09027778,178,11.5
A,17/11/2021, 10:20:00,42,41.09722222,153,11.5
A,17/11/2021, 10:30:00,42,41.10416667,191,11.5
A,17/11/2021, 10:40:00,42,41.11111111,204,11.5
A,17/11/2021, 10:50:00,42,41.11805556,105,11.5
A,17/11/2021, 11:00:00,42,41.125,110,11.5
A,17/11/2021, 11:10:00,42,41.13194444,84,11.6
A,17/11/2021, 11:20:00,42,41.13888889,94,11.6
A,17/11/2021, 11:30:00,42,41.14583333,101,11.6
A,17/11/2021, 11:40:00,42,41.15277778,245,11.6
A,17/11/2021, 11:50:00,42,41.15972222,68,11.4
A,17/11/2021, 12:00:00,42,41.16666667,64,11.4
A,17/11/2021, 12:10:00,42,41.17361111,40,11.6
A,17/11/2021, 12:20:00,42,41.18055556,52,11.6
A,17/11/2021, 12:30:00,42,41.1875,82,11.6
A,17/11/2021, 12:40:00,42,41.19444444,87,11.6
A,17/11/2021, 12:50:00,42,41.20138889,71,11.6
A,17/11/2021, 13:00:00,42,41.20833333,112,11.6
A,17/11/2021, 13:10:00,42,41.21527778,88,11.6
A,17/11/2021, 13:20:00,42,41.22222222,41,11.5
A,17/11/2021, 13:30:00,42,41.22916667,28,11.5
A,17/11/2021, 13:40:00,42,41.23611111,31,11.5
A,17/11/2021, 13:50:00,42,41.24305556,43,11.4
A,17/11/2021, 14:00:00,42,41.25,46,11.4
A,17/11/2021, 14:10:00,42,41.25694444,48,11.4
A,17/11/2021, 14:20:00,42,41.26388889,57,11.4
A,17/11/2021, 14:30:00,42,41.27083333,80,11.4
A,17/11/2021, 14:40:00,42,41.27777778,58,11.4
A,17/11/2021, 14:50:00,42,41.28472222,69,11.4
A,17/11/2021, 15:00:00,42,41.29166667,79,11.4
A,17/11/2021, 15:10:00,42,41.29861111,82,11.4
A,17/11/2021, 15:20:00,42,41.30555556,102,11.4
A,17/11/2021, 15:30:00,42,41.3125,58,11.4
A,17/11/2021, 15:40:00,42,41.31944444,64,11.4
A,17/11/2021, 15:50:00,42,41.32638889,36,11.4
A,17/11/2021, 16:00:00,42,41.33333333,17,11.3
A,17/11/2021, 16:10:00,42,41.34027778,6,11.3
A,17/11/2021, 16:20:00,42,41.34722222,1,11.3
A,17/11/2021, 16:30:00,42,41.35416667,0,11.4
A,17/11/2021, 16:40:00,42,41.36111111,0,11.3
A,17/11/2021, 16:50:00,42,41.36805556,0,11.3
A,17/11/2021, 17:00:00,42,41.375,0,11.3
A,17/11/2021, 17:10:00,42,41.38194444,0,11.3
A,17/11/2021, 17:20:00,42,41.38888889,0,11.3
A,17/11/2021, 17:30:00,42,41.39583333,0,11.2
A,17/11/2021, 17:40:00,42,41.40277778,0,11.2
A,17/11/2021, 17:50:00,42,41.40972222,0,11.3
A,17/11/2021, 18:00:00,42,41.41666667,0,11.3
A,17/11/2021, 18:10:00,42,41.42361111,0,11.3
A,17/11/2021, 18:20:00,42,41.43055556,0,11.3
A,17/11/2021, 18:30:00,42,41.4375,0,11.3
A,17/11/2021, 18:40:00,42,41.44444444,0,11.3
A,17/11/2021, 18:50:00,42,41.45138889,0,11.3
A,17/11/2021, 19:00:00,42,41.45833333,0,11.3
A,17/11/2021, 19:10:00,42,41.46527778,0,11.3
A,17/11/2021, 19:20:00,42,41.47222222,0,11.3
A,17/11/2021, 19:30:00,42,41.47916667,0,11.3
A,17/11/2021, 19:40:00,42,41.48611111,0,11.3
A,17/11/2021, 19:50:00,42,41.49305556,0,11.3
A,17/11/2021, 20:00:00,42,41.5,0,11.3
A,17/11/2021, 20:10:00,42,41.50694444,0,11.4
A,17/11/2021, 20:20:00,42,41.51388889,0,11.4
A,17/11/2021, 20:30:00,42,41.52083333,0,11.4
A,17/11/2021, 20:40:00,42,41.52777778,0,11.5
A,17/11/2021, 20:50:00,42,41.53472222,0,11.5
A,17/11/2021, 21:00:00,42,41.54166667,0,11.5
A,17/11/2021, 21:10:00,42,41.54861111,0,11.5
A,17/11/2021, 21:20:00,42,41.55555556,0,11.6
A,17/11/2021, 21:30:00,42,41.5625,0,11.5
A,17/11/2021, 21:40:00,42,41.56944444,0,11.6
A,17/11/2021, 21:50:00,42,41.57638889,0,11.6
A,17/11/2021, 22:00:00,42,41.58333333,0,11.6
A,17/11/2021, 22:10:00,42,41.59027778,0,11.6
A,17/11/2021, 22:20:00,42,41.59722222,0,11.6
A,17/11/2021, 22:30:00,42,41.60416667,0,11.6
A,17/11/2021, 22:40:00,42,41.61111111,0,11.6
A,17/11/2021, 22:50:00,42,41.61805556,0,11.6
A,17/11/2021, 23:00:00,42,41.625,0,11.6
A,17/11/2021, 23:10:00,42,41.63194444,0,11.6
A,17/11/2021, 23:20:00,42,41.63888889,0,11.6
A,17/11/2021, 23:30:00,42,41.64583333,0,11.6
A,17/11/2021, 23:40:00,42,41.65277778,0,11.6
A,17/11/2021, 23:50:00,42,41.65972222,0,11.6
A,17/11/2021, 24:00:00,42,41.66666667,0,11.5
A,18/11/2021, 00:10:00,42,41.67361111,0,11.5
A,18/11/2021, 00:20:00,42,41.68055556,0,11.6
A,18/11/2021, 00:30:00,42,41.6875,0,11.6
A,18/11/2021, 00:40:00,42,41.69444444,0,11.6
A,18/11/2021, 00:50:00,42,41.70138889,0,11.6
A,18/11/2021, 01:00:00,42,41.70833333,0,11.6
A,18/11/2021, 01:10:00,42,41.71527778,0,11.6
A,18/11/2021, 01:20:00,42,41.72222222,0,11.6
A,18/11/2021, 01:30:00,42,41.72916667,0,11.6
A,18/11/2021, 01:40:00,42,41.73611111,0,11.5
A,18/11/2021, 01:50:00,42,41.74305556,0,11.5
A,18/11/2021, 02:00:00,42,41.75,0,11.5
A,18/11/2021, 02:10:00,42,41.75694444,0,11.6
A,18/11/2021, 02:20:00,42,41.76388889,0,11.6
A,18/11/2021, 02:30:00,42,41.77083333,0,11.6
A,18/11/2021, 02:40:00,42,41.77777778,0,11.5
A,18/11/2021, 02:50:00,42,41.78472222,0,11.6
A,18/11/2021, 03:00:00,42,41.79166667,0,11.5
A,18/11/2021, 03:10:00,42,41.79861111,0,11.5
A,18/11/2021, 03:20:00,42,41.80555556,0,11.5
A,18/11/2021, 03:30:00,42,41.8125,0,11.5
A,18/11/2021, 03:40:00,42,41.81944444,0,11.5
A,18/11/2021, 03:50:00,42,41.82638889,0,11.5
A,18/11/2021, 04:00:00,42,41.83333333,0,11.5
A,18/11/2021, 04:10:00,42,41.84027778,0,11.5
A,18/11/2021, 04:20:00,42,41.84722222,0,11.5
A,18/11/2021, 04:30:00,42,41.85416667,0,11.5
A,18/11/2021, 04:40:00,42,41.86111111,0,11.5
A,18/11/2021, 04:50:00,42,41.86805556,0,11.5
A,18/11/2021, 05:00:00,42,41.875,0,11.5
A,18/11/2021, 05:10:00,42,41.88194444,0,11.5
A,18/11/2021, 05:20:00,42,41.88888889,0,11.5
A,18/11/2021, 05:30:00,42,41.89583333,0,11.5
A,18/11/2021, 05:40:00,42,41.90277778,0,11.5
A,18/11/2021, 05:50:00,42,41.90972222,0,11.5
A,18/11/2021, 06:00:00,42,41.91666667,0,11.5
A,18/11/2021, 06:10:00,42,41.92361111,0,11.5
A,18/11/2021, 06:20:00,42,41.93055556,0,11.4
A,18/11/2021, 06:30:00,42,41.9375,0,11.4
A,18/11/2021, 06:40:00,42,41.94444444,0,11.4
A,18/11/2021, 06:50:00,42,41.95138889,0,11.4
A,18/11/2021, 07:00:00,42,41.95833333,0,11.4
A,18/11/2021, 07:10:00,42,41.96527778,0,11.4
A,18/11/2021, 07:20:00,42,41.97222222,0,11.4
A,18/11/2021, 07:30:00,42,41.97916667,0,11.3
A,18/11/2021, 07:40:00,42,41.98611111,0,11.4
A,18/11/2021, 07:50:00,42,41.99305556,0,11.3
